GroundArthID,PitfallID,TaxonLevel,Taxon,Number,TotalMass,Notes,TaxonID
545,74,species,Vonones sayi,2,85.4,NA,1014189
546,74,species,Armadillidium nasatum,1,27.8,NA,594387
547,74,species,Castianeira longipalpa,2,44.8,NA,875557
548,74,genus,Pardosa,1,91.2,NA,849078
549,74,genus,Phyllophaga,1,581.1,NA,926453
550,74,genus,Ceuthophilus,6,2314,NA,657660
551,73,order,Collembola,3,0.5,NA,99237
552,73,suborder,Auchenorrhyncha,1,0,NA,109167
553,73,order,Diptera,3,0.3,NA,118831
554,73,family,Drosophilidae,1,1,NA,146185
555,73,subfamily,Scolytinae,2,3.5,NA,678830
556,73,subfamily,Ponerinae,1,0.5,NA,573831
557,73,genus,Temnothorax,3,4.6,NA,NA
558,73,family,Stratiomyidae,1,51.9,NA,130150
559,73,order,Polydesmida,1,110.1,NA,154416
560,73,genus,Ceuthophilus,7,3024,NA,657660
561,75,order,Collembola,10,5.7,NA,99237
562,75,subfamily,Scolytinae,2,4,NA,678830
563,75,species,Ponera pennsylvanica,2,3.4,NA,583962
564,75,genus,Ptecticus,1,48.1,NA,130346
565,75,order,Polydesmida,1,53.4,NA,154416
566,75,genus,Ceuthophilus,6,2741,NA,657660
567,80,order,Collembola,66,13.5,NA,99237
568,80,order,Diptera,2,0.8,NA,118831
569,80,family,Gryllidae,1,0.5,NA,102281
570,80,family,Tetragnathidae,1,0.1,NA,847764
571,80,subfamily,Scolytinae,7,12.1,NA,678830
572,80,family,Araneidae,1,0.3,NA,82737
573,80,family,Staphylinidae,1,0.5,NA,113265
574,80,genus,Ponera pennsylvanica,1,1.6,NA,583962
575,80,order,Polydesmida,2,131.5,NA,154416
576,80,species,Castianeira longipalpa,1,42.4,NA,875557
577,80,family,Stratiomyidae,5,147,NA,130150
578,80,family,Carabidae,3,722,NA,109234
579,80,family,Ectobiidae,1,145.6,NA,NA
580,80,genus,Ceuthophilus,3,1467,NA,657660
581,78,order,Collembola,1,0,NA,99237
582,78,order,Spirostreptida,2,777.9,NA,154420
583,78,genus,Ceuthophilus,3,1217.7,NA,657660
584,79,order,Collembola,63,15,NA,99237
585,79,family,Gryllidae,2,1.1,NA,102281
586,79,subfamily,Scolytinae,6,9.4,NA,678830
587,79,species,Linepithema humile,1,3.4,NA,575041
588,79,species,Brachyponera chinensis,3,4.9,NA,NA
589,79,species,Camponotus pennsylvanicus,2,26.2,NA,154198
590,79,species,Camponotus castaneus,1,22.5,NA,575746
591,79,species,Castianeira longipalpa,1,37.6,NA,875557
592,79,genus,Pardosa,1,88.3,NA,849078
593,79,genus,Ceuthophilus,4,1915,NA,657660
594,77,order,Collembola,46,7.6,NA,99237
595,77,genus,Pirata,1,10.7,NA,849140
596,77,species,Brachyponera chinensis,2,2.9,NA,NA
597,77,subfamily,Scolytinae,6,10.2,NA,678830
598,77,subfamily,Cryptocephalinae,1,32,NA,678807
599,77,species,Armadillidium nasatum,3,87,NA,594387
600,77,species,Castianeira longipalpa,3,113.3,NA,875557
601,77,genus,Pardosa,2,96.8,NA,849078
602,77,genus,Cyrtomenus,1,30.2,NA,108566
603,77,species,Galerita bicolor,1,297.2,NA,111751
604,77,family,Stratiomyidae,3,76.9,NA,130150
605,77,genus,Ceuthophilus,1,723.8,NA,657660
606,76,order,Collembola,66,30.6,NA,99237
607,76,family,Gryllidae,3,2,NA,102281
608,76,family,Ectobiidae,1,24.3,NA,NA
609,76,family,Machilidae,1,15.7,NA,99225
610,76,subfamily,Scolytinae,1,2,NA,678830
611,76,species,Brachyponera chinensis,5,7,NA,NA
612,76,family,Curculionidae,1,4.5,NA,114666
613,76,genus,Formica,1,8,NA,154211
614,76,species,Camponotus pennsylvanicus,1,17.6,NA,154198
615,76,family,Scarabaeidae,1,56.6,NA,114493
616,76,genus,Pardosa,1,118.2,NA,849078
617,76,family,Stratiomyidae,1,24.6,NA,130150
618,76,genus,Ceuthophilus,10,3416,NA,657660
619,81,order,Diptera,1,0.2,NA,118831
620,81,family,Trogossitidae,2,3.6,NA,678393
621,81,species,Brachyponera chinensis,34,51.8,NA,NA
622,81,species,Camponotus pennsylvanicus,2,36,NA,154198
623,81,species,Castianeira longipalpa,1,16.5,NA,875557
624,82,order,Diptera,1,0.2,NA,118831
625,82,order,Collembola,1,0,NA,99237
626,82,class,Diplopoda,1,2.3,NA,154409
627,82,subfamily,Scolytinae,1,1.8,NA,678830
628,82,species,Brachyponera chinensis,7,11.8,NA,NA
629,82,species,Armadillidium nasatum,1,19,NA,594387
630,82,species,Apheloria tigana,1,996.1,NA,570770
631,83,order,Diptera,2,0.2,NA,118831
632,83,order,Collembola,3,0.1,NA,99237
633,83,family,Trogossitidae,1,1.6,NA,678393
634,83,subfamily,Scolytinae,1,1.3,NA,678830
635,83,family,Corinnidae,2,3.5,NA,871519
636,83,species,Brachyponera chinensis,2,3.7,NA,NA
637,83,genus,Formica,1,8.3,NA,154211
638,83,genus,Pardosa,1,25.1,NA,849078
639,84,order,Diptera,4,0.6,NA,118831
640,84,order,Collembola,2,0,NA,99237
641,84,species,Phrurotimpus alarius,1,0.3,NA,887078
642,84,subfamily,Scolytinae,3,4.4,NA,678830
643,84,order,Araneae,1,0,NA,82732
644,84,subfamily,Cryptocephalinae,1,9.5,NA,678807
645,84,species,Brachyponera chinensis,8,11.2,NA,NA
646,84,genus,Formica,1,4.5,NA,154211
647,84,family,Lycosidae,1,24.7,NA,847731
648,84,family,Tipulidae,1,3.5,NA,118840
649,84,species,Armadillidium nasatum,3,32.6,NA,594387
650,84,genus,Vonones,1,49.2,NA,1012885
651,85,order,Diptera,5,2.4,NA,118831
652,85,order,Collembola,3,0.2,NA,99237
653,85,subfamily,Scolytinae,6,8.9,NA,678830
654,85,species,Brachyponera chinensis,18,29.9,NA,NA
655,85,species,Castianeira longipalpa,1,23,NA,875557
656,85,genus,Lycosidae,1,44.3,NA,847731
657,85,species,Narceus americanus,1,1126,NA,569659
658,86,order,Collembola,9,1.7,NA,99237
659,86,family,Chironomidae,1,1.3,NA,127917
660,86,subfamily,Scolytinae,1,1.3,NA,678830
661,86,species,Brachyponera chinensis,21,34.1,NA,NA
662,86,species,Castianeira longipalpa,1,13.1,NA,875557
663,86,species,Armadillidium nasatum,1,37.3,NA,594387
664,86,species,Narceus americanus,2,3988.2,NA,569659
665,87,family,Drosophilidae,1,2.4,NA,146185
666,87,subfamily,Scolytinae,3,5.3,NA,678830
667,87,species,Brachyponera chinensis,2,3.6,NA,NA
668,87,family,Mordellidae,1,5,NA,114383
669,87,genus,Formica,1,9.3,NA,154211
670,87,family,Gnaphosidae,1,11,NA,185556
671,87,family,Lycaenidae,3,106.9,NA,117236
672,88,order,Collembola,6,2.3,some lost after weighing,99237
673,88,family,Drosophilidae,2,1.2,1 lost after weighing,146185
674,88,species,Brachyponera chinensis,4,7.5,NA,NA
675,88,genus,Formica,2,19.8,NA,154211
676,88,species,Camponotus pennsylvanicus,2,31.5,NA,154198
677,88,species,Armadillidium nasatum,4,60.8,NA,594387
678,89,order,Collembola,7,2.1,NA,99237
679,89,class,Arachnida,1,0.6,NA,1117840
680,89,family,Drosophilidae,1,0.9,NA,146185
681,89,subfamily,Scolytinae,1,1.6,NA,678830
682,89,species,Brachyponera chinensis,4,6.1,NA,NA
683,89,species,Armadillidium nasatum,3,54.2,NA,594387
684,89,family,Carabidae,2,393.1,NA,109234
685,90,order,Collembola,25,2.8,NA,99237
686,90,order,Diptera,1,1,NA,118831
687,90,species,Brachyponera chinensis,35,58.9,NA,NA
688,90,family,Araneidae,1,1,NA,82737
689,90,family,Clubionidae,1,1.4,NA,871518
690,90,species,Camponotus pennsylvanicus,1,18.1,NA,154198
691,91,order,Collembola,3,3.1,NA,99237
692,91,subfamily,Scolytinae,1,1,NA,678830
693,91,order,Diptera,2,5.4,NA,118831
694,91,species,Brachyponera chinensis,2,2.6,NA,NA
695,91,genus,Aphaenogaster,1,2.7,NA,574031
696,91,species,Armadillidium nasatum,3,74.8,NA,594387
697,91,family,Gryllidae,1,16.1,NA,102281
698,91,order,Polydesmida,1,44.7,NA,154416
699,91,family,Lycosidae,1,42.2,NA,847731
700,91,family,Corinnidae,1,1.6,NA,871519
701,91,family,Carabidae,1,250.3,NA,109234
702,91,genus,Ceuthophilus,2,619.1,NA,657660
703,91,family,Trogossitidae,1,0.4,NA,678393
704,92,order,Collembola,1,0.6,NA,99237
705,92,family,Gryllidae,5,10,NA,102281
706,92,species,Castianeira longipalpa,1,40.7,NA,875557
707,92,family,Machilidae,1,4.5,NA,99225
708,92,genus,Aphaenogaster,1,2.1,NA,574031
709,92,family,Lycosidae,3,113.5,NA,847731
710,92,family,Corinnidae,2,4.3,NA,871519
711,92,genus,Vonones,1,45.5,NA,1012885
712,92,species,Camponotus pennsylvanicus,1,26.7,NA,154198
713,92,genus,Gryllus,1,567.4,NA,657701
714,92,family,Carabidae,1,170.4,NA,109234
715,92,genus,Ceuthophilus,2,1358,NA,657660
716,93,family,Gryllidae,1,0.8,NA,102281
717,93,family,Lycosidae,1,3.1,NA,847731
718,93,family,Corinnidae,1,2.1,NA,871519
719,93,family,Machilidae,2,33.2,NA,99225
720,93,species,Brachyponera chinensis,10,19.4,NA,NA
721,93,species,Camponotus pennsylvanicus,3,45.3,NA,154198
722,93,order,Callipodida,1,252.8,NA,568965
723,93,species,Armadillidium nasatum,12,272.6,NA,594387
724,94,class,Diplopoda,1,2.6,NA,154409
725,94,genus,Pasimachus,1,1239.8,NA,109589
726,94,family,Carabidae,2,332.4,NA,109234
727,94,family,Oxyopidae,1,5.5,NA,871532
728,94,species,Brachyponera chinensis,12,16,NA,NA
729,94,species,Armadillidium nasatum,8,191.9,NA,594387
730,94,genus,Vonones,1,40.9,NA,1012885
731,94,species,Narceus americanus,1,3171.6,NA,569659
732,95,family,Gryllidae,2,5.9,NA,102281
733,95,species,Brachyponera chinensis,26,44.6,NA,NA
734,95,family,Tetrigidae,1,144.5,NA,102162
735,95,species,Castianeira longipalpa,1,29.8,NA,875557
736,95,genus,Vonones,2,88.6,NA,1012885
737,95,species,Camponotus pennsylvanicus,5,96.8,NA,154198
738,95,genus,Camponotus,1,41.8,NA,154194
739,95,species,Armadillidium nasatum,19,736.7,NA,594387
740,95,genus,Gryllus,1,852.1,NA,657701
741,95,species,Narceus americanus,1,1583.7,NA,569659
742,96,order,Collembola,1,2.2,NA,99237
743,96,species,Brachyponera chinensis,4,6.4,NA,NA
744,96,family,Lycosidae,1,40,NA,847731
745,96,family,Carabidae,1,188,NA,109234
746,96,species,Narceus americanus,1,355.6,NA,569659
747,97,family,Gryllidae,2,4.5,NA,102281
748,97,family,Corinnidae,1,1.6,NA,871519
749,97,genus,Vonones,1,51.3,NA,1012885
750,97,species,Castianeira longipalpa,1,30.6,NA,875557
751,97,genus,Platydracus,1,370.1,NA,NA
752,97,genus,Ceuthophilus,1,274.3,NA,657660
753,97,species,Narceus americanus,1,4078.6,NA,569659
754,98,order,Diptera,1,0.2,NA,118831
755,98,family,Staphylinidae,1,0.6,NA,113265
756,98,species,Brachyponera chinensis,7,9.5,NA,NA
757,98,species,Camponotus pennsylvanicus,1,39.7,NA,154198
758,98,species,Armadillidium nasatum,2,42.6,NA,594387
759,98,genus,Platydracus,1,332.1,NA,NA
760,99,order,Collembola,2,1.2,NA,99237
761,99,class,Arachnida,1,0.2,NA,1117840
762,99,family,Gryllidae,2,2.6,NA,102281
763,99,species,Brachyponera chinensis,6,9.3,NA,NA
764,99,species,Armadillidium nasatum,7,168.6,NA,594387
765,99,family,Lycosidae,1,87.6,NA,847731
766,99,order,Callipodida,2,644.8,NA,568965
767,99,order,Diptera,1,0.3,NA,118831
768,100,order,Collembola,5,1.3,NA,99237
769,100,family,Gryllidae,2,1.1,NA,102281
770,100,order,Diptera,3,3.9,NA,118831
771,100,species,Brachyponera chinensis,15,23.2,NA,NA
772,100,class,Diplopoda,1,0.1,NA,154409
773,100,species,Camponotus pennsylvanicus,1,23.8,NA,154198
774,100,species,Armadillidium nasatum,11,443.2,NA,594387
775,100,genus,Vonones,1,46.6,NA,1012885
776,100,family,Lycosidae,1,51.2,NA,847731
777,100,genus,Ceuthophilus,1,258.3,NA,657660
778,100,order,Callipodida,1,210.1,NA,568965
779,104,order,Collembola,11,4.2,NA,99237
780,104,genus,Crematogaster,1,1.2,NA,574052
781,104,species,Brachyponera chinensis,5,8.6,NA,NA
782,104,subfamily,Cryptocephalinae,1,4.4,NA,678807
783,104,family,Formicidae,1,1.3,NA,154193
784,104,family,Dolichopodidae,1,3,NA,136824
785,104,subfamily,Scolytinae,2,2.5,NA,678830
786,104,species,Armadillidium nasatum,3,53.3,NA,594387
787,104,family,Machilidae,1,20.2,NA,99225
788,104,genus,Ceuthophilus,1,886.9,NA,657660
789,101,order,Collembola,4,2.5,NA,99237
790,101,family,Curculionidae,1,0.8,NA,114666
791,101,family,Gryllidae,2,6.6,NA,102281
792,101,species,Armadillidium nasatum,4,102.6,NA,594387
793,101,species,Brachyponera chinensis,43,57.7,NA,NA
794,101,order,Polydesmida,1,51.1,NA,154416
795,101,family,Carabidae,2,415.1,NA,109234
796,101,genus,Ceuthophilus,2,1086.6,NA,657660
797,102,order,Diptera,1,0.4,NA,118831
798,102,family,Curculionidae,1,3,NA,114666
799,102,species,Brachyponera chinensis,15,22.4,NA,NA
800,102,species,Armadillidium nasatum,23,518.8,NA,594387
801,102,species,Camponotus pennsylvanicus,1,34.4,NA,154198
802,102,family,Machilidae,1,40,NA,99225
803,102,family,Carabidae,1,267.8,NA,109234
804,102,genus,Ceuthophilus,3,1635.9,NA,657660
805,103,order,Collembola,1,0.6,NA,99237
806,103,family,Gryllidae,1,1,NA,102281
807,103,species,Brachyponera chinensis,11,16.1,NA,NA
808,103,genus,Camponotus,1,32.9,NA,154194
809,103,species,Camponotus pennsylvanicus,3,69.3,NA,154198
810,103,order,Polydesmida,1,40.9,NA,154416
811,103,genus,Ceuthophilus,6,3595,NA,657660
812,105,family,Machilidae,3,50.2,NA,99225
813,105,family,Gryllidae,1,4,NA,102281
814,105,species,Camponotus pennsylvanicus,1,24.2,NA,154198
815,105,genus,Ceuthophilus,2,1730,NA,657660
816,106,family,Trogossitidae,1,0.6,,
817,106,order,Diptera,1,0.4,,
818,106,genus,Forelius,3,1.7,,
819,106,genus,Tapinoma,2,1.2,,
820,106,family,Staphylinidae,8,3.1,,
821,106,family,Tetragnathidae,2,0.7,,
822,106,family,Corinnidae,2,1.5,,
823,106,species,Brachyponera chinensis,23,24.2,,
824,106,family,Gryllidae,9,17.2,,
825,106,species,Armadillidium vulgare,34,1104.7,,
826,106,family,Carcinophoridae,1,24.5,,
827,106,class,Chilopoda,1,29.6,,
828,106,order,Hymenoptera,1,9.1,,
829,106,species,Camponotus pennsylvanicus,3,83.9,,
830,106,family,Carabidae,2,381.6,,
831,107,family,Staphylinidae,1,0.1,,
832,107,family,Drosophilidae,1,1.5,,
833,107,family,Tetragnathidae,1,0.3,,
834,107,species,Porcellio scaber,13,253.7,,
835,107,genus,Tetramorium,3,2.2,,
836,107,species,Brachyponera chinensis,2,2.2,,
837,107,family,Corinnidae,1,5.6,,
838,107,family,Gryllidae,7,13,,
839,107,species,Armadillidium vulgare,27,1135.8,,
840,107,order,Diptera,1,0.4,,
841,107,species,Apheloria tigana,2,1345.8,,
842,108,order,Diptera,1,12.1,,
843,108,family,Drosophilidae,2,5.3,,
844,108,species,Brachyponera chinensis,9,13.9,,
845,108,species,Porcellio scaber,2,51.2,,
846,108,genus,Armadillidium,1,0.3,juvenile,
847,108,species,Armadillidium nasatum,44,678.8,,
848,108,species,Armadillidium vulgare,38,1142.3,,
849,108,species,Camponotus pennsylvanicus,49,1397.5,,
850,109,order,Collembola,3,0.4,,
851,109,order,Diptera,2,0.8,,
852,109,species,Armadillidium nasatum,2,54,,
853,109,species,Camponotus pennsylvanicus,1,38.5,,
854,109,genus,Formica,2,17.3,,
855,109,species,Brachyponera chinensis,1,1.1,winged adult,
856,109,species,Brachyponera chinensis,22,29.8,,
857,110,order,Collembola,1,0.1,,
858,110,order,Diptera,2,3.5,,
859,110,subfamily,Scolytinae,1,0.6,,
860,110,species,Porcellio scaber,1,53,,
861,110,family,Corinnidae,1,0.9,,
862,110,genus,Formica,4,35.1,,
863,110,species,Brachyponera chinensis,1,1.2,winged adult,
864,110,species,Brachyponera chinensis,3,4.5,,
865,110,species,Narceus americanus,1,609.8,,
866,111,order,Collembola,8,3.9,,
867,111,order,Diptera,2,0.5,,
868,111,family,Gryllidae,1,4.3,,
869,111,species,Armadillidium nasatum,5,107.9,,
870,111,species,Brachyponera chinensis,17,26.5,,
871,111,genus,Ceuthophilus,3,3140.6,,
872,111,species,Apheloria tigana,1,1045.8,,
873,112,order,Collembola,3,3.8,,
874,112,order,Diptera,2,1,,
875,112,species,Brachyponera chinensis,9,13.7,,
876,112,family,Scarabaeidae,1,22.5,,
877,112,family,Carabidae,2,440,,
878,112,family,Corinnidae,1,0.9,,
879,112,order,Polydesmida,1,51.5,,
880,112,genus,Ceuthophilus,3,1321.5,,
881,112,species,Armadillidium nasatum,17,427.9,,
882,112,family,Gryllidae,1,2.2,,
883,113,order,Collembola,3,3.4,,
884,113,order,Diptera,2,2.9,,
885,113,order,Lepidoptera,1,3.5,,
886,113,species,Brachyponera chinensis,1,1.7,,
887,113,order,Blattodea,1,14.2,,
888,113,family,Scarabaeidae,3,47.8,,
889,113,family,Carabidae,2,879.9,,
890,113,genus,Ceuthophilus,4,2341.1,,
891,114,order,Diptera,1,0.9,,
892,114,order,Collembola,1,1.6,,
893,114,family,Machilidae,1,2.7,,
894,114,species,Brachyponera chinensis,5,8.1,,
895,114,species,Armadillidium nasatum,2,59.2,,
896,114,class,Chilopoda,1,42.6,,
897,114,class,Myriapoda,1,23.4,,
898,114,genus,Gryllus,1,819.9,,
899,114,genus,Ceuthophilus,4,3231,,
900,115,order,Collembola,2,2,,
901,115,family,Gryllidae,1,0.4,,
902,115,subfamily,Scolytinae,1,0.5,,
903,115,family,Machilidae,1,2.3,,
904,115,species,Brachyponera chinensis,1,1.6,,
905,115,family,Scarabaeidae,1,10.3,,
906,115,genus,Formica,1,12,,
907,115,family,Lycosidae,1,49.7,,
908,115,genus,Ceuthophilus,3,2773.9,,
909,116,family,Gryllidae,3,9.9,,
910,116,family,Trogossitidae,1,2.5,,
911,116,species,Brachyponera chinensis,9,9.2,,
912,116,species,Armadillidium vulgare,22,851,,
913,116,family,Carabidae,2,430.2,,
914,116,species,Camponotus pennsylvanicus,1,31.3,,
915,116,species,Narceus americanus,1,5507.8,,
916,117,order,Hymenoptera,1,0.1,,
917,117,order,Araneae,1,0,too damaged for ID,
918,117,order,Coleoptera,1,0,too small for ID,
919,117,order,Diptera,1,1.1,,
920,117,family,Trogossitidae,1,1.1,,
921,117,order,Polydesmida,1,42.9,,
922,117,species,Brachyponera chinensis,2,3,,
923,117,genus,Solenopsis,2,0.5,,
924,117,family,Formicidae,2,1.9,missing antennae,
925,117,family,Gryllidae,3,16.8,,
926,117,family,Carcinophoridae,1,27.1,,
927,117,species,Apheloria tigana,1,746.2,,
928,117,species,Armadillidium vulgare,17,569.4,,
929,118,order,Hymenoptera,1,0,,
930,118,species,Brachyponera chinensis,11,12.9,,
931,118,species,Armadillidium nasatum,8,134.3,,
932,118,species,Armadillidium vulgare,13,450.9,,
933,118,species,Camponotus pennsylvanicus,33,1108.6,,
934,119,subfamily,Emesinae,1,0.3,,
935,119,family,Corinnidae,1,2,,
936,119,species,Brachyponera chinensis,11,15.4,,
937,120,genus,Formica,4,46.6,,
938,120,species,Porcellio scaber,1,39.8,,
939,120,species,Brachyponera chinensis,3,4.9,,
940,121,order,Collembola,90,4,,
941,121,order,Diptera,1,0.5,,
942,121,family,Gryllidae,3,5.9,,
943,121,family,Staphylinidae,8,3.4,,
944,121,order,Hymenoptera,1,2.7,sawfly larva,
945,121,genus,Tetramorium,1,1.2,,
946,121,species,Armadillidium nasatum,1,46.6,,
947,121,genus,Camponotus,7,208.7,,
948,121,order,Polydesmida,1,45.9,,
949,121,order,Callipodida,1,273.8,,
950,121,class,Myriapoda,1,2.4,,
951,121,family,Lycosidae,1,19.2,,
952,121,genus,Vonones,4,153.4,,
953,121,genus,Ceuthophilus,1,436.2,,
954,123,order,Collembola,29,16.9,,
955,123,order,Diptera,4,3.8,,
956,123,family,Gryllidae,1,1.3,,
957,123,species,Brachyponera chinensis,5,7.1,,
958,123,genus,Formica,2,23.1,,
959,123,genus,Camponotus,2,41.7,,
960,123,species,Camponotus pennsylvanicus,14,304.6,,
961,122,order,Collembola,3,1.1,,
962,122,order,Isopoda,1,0.9,,
963,122,order,Diptera,1,0.4,,
964,122,family,Gryllidae,3,10.6,,
965,122,genus,Tetramorium,4,2.7,,
966,122,family,Lycosidae,2,117.3,,
967,122,genus,Ceuthophilus,4,1754.6,,
968,124,order,Collembola,7,3.7,,
969,124,family,Stratiomyidae,1,2.4,larva,
970,124,family,Curculionidae,1,4.3,,
971,124,species,Brachyponera chinensis,1,1.1,,
972,124,species,Armadillidium nasatum,5,132.6,,
973,124,order,Diptera,1,0.6,,
974,124,family,Lycosidae,2,91.7,,
975,124,genus,Ceuthophilus,1,998.6,,
976,124,species,Narceus americanus,1,2252.8,,
977,125,order,Collembola,13,5.5,,
978,125,order,Diptera,2,2.6,,
979,125,family,Gryllidae,3,3.7,,
980,125,species,Brachyponera chinensis,3,3.9,,
981,125,genus,Vonones,1,36.8,,
982,125,family,Carabidae,2,1284.5,,
983,125,genus,Ceuthophilus,7,4843.4,,
984,126,order,Diptera,4,2.9,,
985,126,species,Armadillidium vulgare,1,37,,
986,126,order,Polydesmida,1,35.9,,
987,127,class,Diplopoda,1,5.2,,
988,127,species,Brachyponera chinensis,1,1.6,,
989,127,species,Armadillidium nasatum,8,269.3,,
990,127,species,Armadillidium vulgare,15,560.9,,
991,127,genus,Hypoponera,1,0.5,,
992,127,genus,Paratrechina,3,0.5,,
993,127,genus,Tetramorium,5,2.2,,
994,127,genus,Forelius,7,2.8,,
