FoliageArthID,BeatSheetFK,CCGroup,Length,Quantity,PhotoURL,CCNotes,TaxonLevel,Taxon,ITISID,TotalMass
106779,132406,beetle,4,1,NA,Elateridae,family,Elateridae,NA,6.1
106780,132406,spider,2,1,NA,Irregular stringy web on branch,family,Araneidae,NA,0.8
106783,132408,beetle,4,1,NA,Elateridae,family,Elateridae,NA,2.7
106784,132408,ant,3,1,NA,NA,genus,Crematogaster,NA,1.2
106785,132408,ant,3,1,NA,NA,species,Prenolepis imparis,NA,0.2
106788,132410,grasshopper,3,1,NA,"Cricket, extremely long antennae, lost",family,Gryllidae,NA,NA
106789,132410,ant,3,1,NA,NA,species,Prenolepis imparis,NA,0.5
106790,132410,spider,2,1,NA,NA,family,Thomisidae,NA,0.8
106795,132413,beetle,5,1,NA,Elateridae,family,Elateridae,NA,9.5
106796,132414,ant,4,2,NA,NA,genus,Camponotus,NA,4.2
106797,132415,beetle,5,1,NA,Elateridae,family,Elateridae,NA,5.7
106826,132431,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,2.2
106830,132436,beetle,5,1,NA,Lampyridae,species,Rhagonycha mollis,NA,12.1
206830,132436,spider,2,2,NA,NA,family,Thomisidae,NA,2.2
106831,132436,beetle,4,1,NA,Elateridae,family,Elateridae,NA,3.8
106832,132439,beetle,6,2,NA,Lampyridae,species,Rhagonycha mollis,NA,17.5
106833,132439,other,2,1,NA,Psocodea,order,Psocodea,NA,0.4
106834,132439,other,3,1,NA,Psocodea,order,Psocodea,NA,1.7
106835,132443,beetle,2,1,NA,NA,species,Microtonus sericans,NA,0.9
106843,132450,other,3,1,NA,Psocodea,order,Psocodea,NA,0.2
106846,132452,daddylonglegs,5,1,NA,NA,family,Phalangiidae,NA,53.6
106847,132453,beetle,3,1,NA,NA,species,Microtonus sericans,NA,1.4
106848,132453,spider,3,1,NA,NA,family,Araneidae,NA,1.7
107306,132711,beetle,4,1,NA,Elateridae,family,Elateridae,NA,5.7
107307,132711,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,1.4
107308,132711,grasshopper,2,1,NA,NA,family,Gryllidae,NA,0.3
107322,132721,grasshopper,3,1,NA,NA,family,Gryllidae,NA,1.5
107323,132721,spider,2,1,NA,NA,family,Araneidae,NA,0.5
107324,132722,grasshopper,3,1,NA,NA,genus,Oecanthus,NA,0.3
107325,132722,truebugs,3,1,NA,NA,family,Miridae,NA,1.1
107326,132722,other,2,1,NA,Psocodea,order,Psocodea,NA,0.7
107327,132723,beetle,3,1,NA,NA,species,Microtonus sericans,NA,1.6
107328,132723,beetle,4,1,NA,Elateridae,family,Elateridae,NA,5.3
107329,132723,other,4,1,NA,Brown lacewing,family,Hemerobiidae,NA,2.8
107331,132726,beetle,5,1,NA,Elateridae,family,Elateridae,NA,12.5
107332,132726,beetle,7,1,NA,Lampyridae,family,Cantharidae,NA,17.2
107333,132726,beetle,9,1,NA,"Lampyridae, lost",family,Cantharidae,NA,NA
107334,132726,spider,4,1,NA,NA,family,Araneidae,NA,4.1
107341,132729,beetle,3,1,NA,Elateridae,family,Elateridae,NA,2.6
107342,132729,beetle,4,1,NA,Elateridae,family,Elateridae,NA,4.4
107343,132729,beetle,5,1,NA,Elateridae,family,Elateridae,NA,8.9
107344,132731,ant,5,1,NA,NA,genus,Camponotus,NA,3.9
107345,132731,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,2.4
107346,132731,beetle,3,1,NA,NA,species,Microtonus sericans,NA,1.8
107347,132731,truebugs,3,1,NA,Lost,suborder,Heteroptera,NA,NA
107348,132732,beetle,2,2,NA,NA,species,Microtonus sericans,NA,1.5
107349,132732,beetle,5,1,NA,Lampyridae,family,Cantharidae,NA,5.7
107350,132732,beetle,7,1,NA,"Lampyridae, lost",family,Cantharidae,NA,NA
107351,132732,spider,2,1,NA,NA,family,Araneidae,NA,1.7
107352,132732,beetle,5,1,NA,"Elateridae, lost",family,Elateridae,NA,NA
107353,132733,beetle,7,1,NA,Elateridae,family,Elateridae,NA,11
107354,132734,beetle,2,1,NA,NA,species,Microtonus sericans,NA,0.7
107355,132734,beetle,4,1,NA,Elateridae,family,Elateridae,NA,4
107356,132735,beetle,2,1,NA,NA,species,Microtonus sericans,NA,0.7
107357,132735,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,NA
107358,132736,spider,4,1,NA,NA,family,Araneidae,NA,6.2
107359,132737,ant,4,1,NA,Lost,family,Formicidae,NA,NA
107360,132737,beetle,5,1,NA,Lampyridae,family,Cantharidae,NA,7.8
107361,132738,beetle,5,1,NA,Lampyridae,species,Rhagonycha mollis,NA,8.5
107362,132739,beetle,3,1,NA,"Mordellidae, lost",family,Mordellidae,NA,NA
207362,232739,other,3,1,NA,NA,order,Psocodea,NA,1.9
207363,232739,spider,2,1,NA,NA,family,Theridiidae,NA,0.5
107366,132743,leafhopper,3,1,NA,"Cicadellidae, lost",suborder,Auchenorrhyncha,NA,NA
107367,132744,grasshopper,3,1,NA,"Cricket, lost",order,NA,NA,NA
107368,132745,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,2.8
107369,132745,beetle,5,1,NA,Elateridae,family,Elateridae,NA,9.4
107370,132745,bee,4,1,NA,NA,family,Braconidae,NA,0.6
107371,132746,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,3
107372,132746,moths,3,1,NA,NA,NA,Lepidoptera,NA,0.1
107375,132748,daddylonglegs,3,2,NA,NA,family,Phalangiidae,NA,52
107958,133017,beetle,6,1,NA,Elateridae,family,Elateridae,NA,7.5
107959,133017,unidentified,2,1,NA,Green w black head and clear wings,order,Hemiptera,NA,0
107960,133019,beetle,6,1,NA,Lampyridae,family,Cantharidae,NA,14.7
107961,133019,beetle,5,1,NA,Elateridae,family,Elateridae,NA,9.4
107962,133019,spider,2,1,NA,NA,family,Araneidae,NA,2.6
107963,133019,other,2,1,NA,Psocodea,order,Psocodea,NA,1
107964,133020,beetle,2,1,NA,NA,species,Microtonus sericans,NA,0.5
107965,133021,beetle,7,2,NA,Lampyridae,species,Rhagonycha mollis,NA,19.6
107966,133022,spider,2,1,NA,NA,family,Theridiidae,NA,0.9
107967,133022,other,2,1,NA,Psocodea,order,Psocodea,NA,0.6
107968,133023,beetle,6,1,NA,NA,family,Elateridae,NA,11.6
107969,133024,beetle,7,2,NA,Elateridae,family,Elateridae,NA,24.6
107970,133025,beetle,7,1,NA,Lampyridae,species,Rhagonycha mollis,NA,6.9
107971,133025,beetle,6,2,NA,Elateridae,family,Elateridae,NA,23
107972,133025,beetle,5,1,NA,Elateridae,family,Elateridae,NA,9.4
107973,133027,beetle,2,1,NA,NA,family,Curculionidae,NA,2.7
107974,133027,beetle,3,1,NA,NA,species,Microtonus sericans,NA,2.1
107975,133027,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,2.1
107976,133027,beetle,6,1,NA,Elateridae,family,Elateridae,NA,10.6
107977,133028,beetle,4,1,NA,Elateridae,family,Elateridae,NA,3.7
107978,133028,other,3,1,NA,"Psocodea, lost",order,Psocodea,NA,NA
107979,133029,beetle,7,1,NA,Elateridae,family,Elateridae,NA,10.6
107985,133035,beetle,4,1,NA,Elateridae,family,Elateridae,NA,4.2
107986,133035,beetle,5,1,NA,Elateridae,family,Elateridae,NA,9.5
207986,133035,NA,3,1,NA,NA,family,Curculionidae,NA,2.6
107987,133035,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,NA
107988,133035,beetle,6,1,NA,Lampyridae,genus,Rhagonycha,NA,12.1
107993,133038,beetle,7,3,NA,Elateridae,family,Elateridae,NA,26.5
107994,133038,beetle,5,1,NA,NA,species,Isomira pulla,NA,7.2
107995,133038,beetle,4,1,NA,NA,family,Tenebrionidae,NA,3.9
107996,133038,beetle,4,2,NA,Mordellidae,family,Mordellidae,NA,4
107997,133038,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,1.5
107998,133038,spider,4,1,NA,NA,family,Anyphaenidae,NA,1.3
107999,133038,aphid,2,1,NA,Apidae,suborder,Sternorrhyncha,lost,NA
108001,133040,spider,3,1,NA,Lost,family,Thomisidae,NA,0.9
108002,133040,beetle,7,2,NA,Elateridae,family,Elateridae,NA,20.7
208003,133040,NA,7,1,NA,NA,genus,Rhagonycha,NA,12.5
108003,133040,beetle,7,1,NA,Lampyridae,species,Rhagonycha mollis,NA,7.1
108004,133040,beetle,5,1,NA,Elateridae,family,Elateridae,NA,7.8
108005,133040,ant,3,2,NA,NA,genus,Crematogaster,NA,1.1
108006,133041,beetle,7,1,NA,Elateridae,family,Elateridae,NA,12.6
108007,133041,beetle,6,1,NA,Elateridae,family,Elateridae,NA,10.8
108008,133041,beetle,5,1,NA,Elateridae,family,Elateridae,NA,8.8
108014,133045,fly,6,1,NA,"Leggy, lost",order,Diptera,NA,NA
108015,133045,ant,5,1,NA,NA,genus,Camponotus,NA,2.4
108016,133045,leafhopper,3,1,NA,Lost,suborder,Auchenorrhyncha,NA,NA
108017,133045,spider,2,1,NA,NA,family,Araneidae,NA,1.8
108020,133047,ant,5,1,NA,NA,genus,Formica,NA,6.9
108021,133049,beetle,2,1,NA,NA,species,Microtonus sericans,NA,0.8
108022,133049,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,1.4
108023,133049,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,NA
108028,133051,beetle,6,1,NA,Elateridae,family,Elateridae,NA,11.5
108029,133051,spider,3,1,NA,NA,family,Anyphaenidae,NA,3.2
108228,133242,truebugs,5,1,NA,"Lost, Tingidae?",suborder,Tingidae,NA,NA
108229,133243,beetle,5,1,NA,NA,NA,NA,NA,NA
108230,133243,beetle,2,1,NA,Mordellidae,family,Mordellidae,NA,NA
108231,133244,leafhopper,3,2,NA,Lost 1,suborder,Auchenorrhyncha,NA,NA
108232,133245,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
108233,133245,beetle,7,1,NA,Elateridae,family,Elateridae,NA,NA
108234,133245,spider,2,1,NA,NA,NA,Araneae,NA,NA
108235,133246,fly,6,1,NA,NA,NA,Diptera,NA,NA
108239,133248,beetle,3,1,NA,NA,NA,NA,NA,NA
108240,133248,beetle,2,2,NA,NA,NA,NA,NA,NA
108241,133248,other,2,26,NA,Psocodea,order,Psocodea,NA,NA
108244,133250,beetle,2,1,NA,NA,NA,NA,NA,NA
108245,133250,beetle,2,1,NA,NA,NA,NA,NA,NA
108246,133250,other,2,13,NA,Psocodea,order,Psocodea,NA,NA
108247,133251,other,2,3,NA,Psocodea,order,Psocodea,NA,NA
108249,133253,beetle,2,1,NA,NA,NA,NA,NA,NA
108250,133253,other,2,10,NA,Psocodea,order,Psocodea,NA,NA
108251,133254,beetle,5,1,NA,Curculionidae,order,Coleoptera,NA,NA
108256,133256,leafhopper,3,1,NA,"Cicadellidae, lost",suborder,Auchenorrhyncha,NA,NA
108257,133256,truebugs,4,1,NA,NA,suborder,NA,NA,NA
108258,133256,truebugs,5,1,NA,NA,suborder,NA,NA,NA
108259,133256,other,2,14,NA,Psocodea,order,Psocodea,NA,NA
108260,133257,truebugs,5,1,NA,Miridae,suborder,Heteroptera,NA,NA
108261,133257,fly,5,1,NA,NA,NA,Diptera,NA,NA
108262,133257,other,2,10,NA,Psocodea,order,Psocodea,NA,NA
108271,133259,other,2,6,NA,Psocodea,order,Psocodea,NA,NA
108272,133259,other,10,3,NA,"Mantodea, lost 1",NA,NA,NA,NA
108273,133259,truebugs,2,1,NA,NA,suborder,NA,NA,NA
108274,133259,truebugs,4,1,NA,Miridae,suborder,Heteroptera,NA,NA
108275,133259,spider,5,1,NA,Lost,order,Araneae,NA,NA
108277,133261,other,2,9,NA,Psocodea,order,Psocodea,NA,NA
108278,133261,truebugs,2,2,NA,NA,suborder,NA,NA,NA
108282,133263,other,2,8,NA,Psocodea,order,Psocodea,NA,NA
108283,133263,beetle,2,1,NA,Curculionidae,order,Coleoptera,NA,NA
108284,133263,bee,2,1,NA,NA,NA,Hymenoptera,NA,NA
108294,133267,beetle,2,1,NA,NA,NA,NA,NA,NA
108295,133268,truebugs,2,1,NA,NA,suborder,NA,NA,NA
108296,133268,truebugs,5,1,NA,NA,suborder,NA,NA,NA
108297,133271,other,7,1,NA,Neuroptera larva,NA,NA,NA,NA
108298,133272,spider,5,1,NA,"Salticidae, black with white spots",order,Araneae,NA,NA
108299,133272,beetle,4,1,NA,Elateridae,family,Elateridae,NA,NA
108300,133272,fly,2,1,NA,NA,NA,Diptera,NA,NA
108301,133273,ant,6,1,NA,NA,family,Formicidae,NA,NA
108302,133273,grasshopper,2,1,NA,Had long antennae but broke during capture,order,NA,NA,NA
108303,133276,ant,5,1,NA,Lost,family,Formicidae,NA,NA
108304,133276,moths,5,1,NA,Lost,order,Lepidoptera,NA,NA
108305,133256,other,4,1,NA,Trichoptera,order,Trichoptera,NA,NA
109154,133681,beetle,3,1,NA,NA,NA,NA,NA,NA
109155,133682,beetle,2,2,NA,NA,NA,NA,NA,NA
109156,133682,beetle,4,1,NA,NA,NA,NA,NA,NA
109157,133682,beetle,7,1,NA,Elateridae,family,Elateridae,NA,NA
109158,133683,other,3,1,NA,Neuroptera larva,NA,NA,NA,NA
109159,133684,grasshopper,3,1,NA,Oecanthus,order,Orthoptera,NA,NA
109160,133685,beetle,4,2,NA,NA,NA,NA,NA,NA
109161,133685,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
109162,133685,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,NA
109166,133688,beetle,6,1,NA,NA,NA,NA,NA,NA
109167,133688,beetle,7,1,NA,NA,NA,NA,NA,NA
109171,133691,grasshopper,3,1,NA,NA,NA,Orthoptera,NA,NA
109172,133692,beetle,2,1,NA,NA,NA,NA,NA,NA
109173,133692,beetle,5,1,NA,NA,NA,NA,NA,NA
109174,133692,other,2,2,NA,Psocodea,order,Psocodea,NA,NA
109177,133694,other,2,3,NA,Psocodea,order,Psocodea,NA,NA
109178,133694,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
109179,133695,beetle,4,1,NA,Coccinellidae,order,Coleoptera,NA,NA
109180,133695,truebugs,3,1,NA,NA,suborder,NA,NA,NA
109181,133695,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109183,133697,bee,4,1,NA,Lost,order,Hymenoptera,NA,NA
109184,133697,leafhopper,3,1,NA,Lost,suborder,Auchenorrhyncha,NA,NA
109185,133697,beetle,7,1,NA,"Elateridae, lost",family,Elateridae,NA,NA
109186,133697,other,10,3,NA,Mantodea,NA,NA,NA,NA
109187,133697,other,2,5,NA,Psocodea,order,Psocodea,NA,NA
109188,133698,other,2,7,NA,Psocodea,order,Psocodea,NA,NA
109189,133698,unidentified,4,1,NA,"Larva, white velvety on back",NA,NA,NA,NA
109190,133698,bee,2,1,NA,Lost,order,Hymenoptera,NA,NA
109191,133698,beetle,2,1,NA,Staphylinidae,order,Coleoptera,NA,NA
109192,133699,other,2,12,NA,Psocodea,order,Psocodea,NA,NA
109193,133699,bee,2,1,NA,NA,NA,Hymenoptera,NA,NA
109194,133699,bee,3,1,NA,"Lost, same as 2mm",order,Hymenoptera,NA,NA
109195,133699,beetle,3,2,NA,NA,NA,NA,NA,NA
109201,133701,beetle,2,1,NA,Coccinellidae,order,Coleoptera,NA,NA
109202,133701,beetle,4,1,NA,Curculionidae,order,Coleoptera,NA,NA
109203,133701,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109204,133702,other,2,8,NA,Psocodea,order,Psocodea,NA,NA
109206,133704,other,2,8,NA,Psocodea,order,Psocodea,NA,NA
109207,133706,truebugs,4,1,NA,"Miridae, lost",suborder,Heteroptera,NA,NA
109208,133706,other,2,9,NA,Psocodea,order,Psocodea,NA,NA
109209,133706,beetle,2,2,NA,NA,NA,NA,NA,NA
109213,133709,other,2,12,NA,Psocodea,order,Psocodea,NA,NA
109214,133709,spider,3,1,NA,Salticidae,order,Araneae,NA,NA
109215,133709,spider,5,1,NA,Salticidae,order,Araneae,NA,NA
109216,133709,beetle,3,2,NA,NA,NA,NA,NA,NA
109224,133713,beetle,3,1,NA,NA,NA,NA,NA,NA
109225,133713,other,2,2,NA,Psocodea,order,Psocodea,NA,NA
109233,133716,beetle,3,1,NA,NA,NA,NA,NA,NA
109234,133716,truebugs,7,2,NA,NA,suborder,NA,NA,NA
109235,133716,other,2,3,NA,Psocodea,order,Psocodea,NA,NA
109236,133717,truebugs,6,1,NA,NA,suborder,NA,NA,NA
109237,133719,truebugs,5,1,NA,Lost,suborder,Heteroptera,NA,NA
109238,133719,grasshopper,2,2,NA,NA,NA,Orthoptera,NA,NA
109239,133719,leafhopper,2,2,NA,Lost 1,suborder,Auchenorrhyncha,NA,NA
109559,133851,beetle,2,2,NA,Mordellidae,family,Mordellidae,NA,NA
109560,133851,fly,2,1,NA,NA,order,Diptera,NA,NA
109561,133852,fly,4,1,NA,NA,order,Diptera,NA,NA
109562,133852,beetle,2,1,NA,NA,order,Coleoptera,NA,NA
109563,133852,beetle,2,1,NA,Mordellidae,family,Mordellidae,NA,NA
109564,133852,ant,2,1,NA,NA,family,Formicidae,NA,NA
109565,133852,leafhopper,2,1,NA,NA,suborder,Auchenorrhyncha,NA,NA
109566,133852,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109567,133853,beetle,2,1,NA,NA,order,Coleoptera,NA,NA
109568,133853,other,12,1,NA,Dermaptera,NA,NA,NA,NA
109569,133854,grasshopper,3,1,NA,Gryllidae,order,Orthoptera,NA,NA
109570,133854,beetle,12,1,NA,Elateridae,family,Elateridae,NA,NA
109571,133855,bee,2,1,NA,NA,order,Hymenoptera,NA,NA
109572,133855,other,2,1,NA,Collembola,NA,NA,NA,NA
109573,133855,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109574,133856,bee,2,1,NA,NA,order,Hymenoptera,NA,NA
109575,133856,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109576,133857,truebugs,4,1,NA,NA,suborder,Heteroptera,NA,NA
109577,133857,fly,2,1,NA,"Fuzzy wings, lost",order,Diptera,NA,NA
109578,133858,ant,3,8,NA,Crematogaster,family,Formicidae,NA,NA
109579,133858,beetle,5,1,NA,NA,order,Coleoptera,NA,NA
109580,133859,other,5,1,NA,Trichoptera,order,Trichoptera,NA,NA
109581,133859,fly,4,1,NA,Larva,order,Diptera,NA,NA
109582,133859,beetle,3,1,NA,NA,order,Coleoptera,NA,NA
109583,133859,ant,3,1,NA,Crematogaster,family,Formicidae,NA,NA
109584,133860,beetle,3,1,NA,NA,order,Coleoptera,NA,NA
109585,133860,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109586,133861,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109587,133862,truebugs,3,1,NA,NA,suborder,Heteroptera,NA,NA
109588,133865,fly,5,1,NA,Chironomidae,order,Diptera,NA,NA
109589,133865,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109590,133866,other,2,3,NA,Psocodea,order,Psocodea,NA,NA
109591,133866,fly,2,1,NA,Fuzzy wings,order,Diptera,NA,NA
109592,133866,ant,3,1,NA,NA,family,Formicidae,NA,NA
109593,133867,ant,3,1,NA,NA,family,Formicidae,NA,NA
109594,133867,truebugs,3,1,NA,Corythucha,suborder,NA,NA,NA
109595,133868,other,2,4,NA,Psocodea,order,Psocodea,NA,NA
109596,133868,truebugs,2,1,NA,Corythucha,suborder,NA,NA,NA
109597,133869,bee,3,1,NA,NA,order,Hymenoptera,NA,NA
109598,133869,spider,4,1,NA,NA,order,Araneae,NA,NA
109599,133870,grasshopper,2,1,NA,Gryllidae,order,Orthoptera,NA,NA
109600,133870,other,2,2,NA,Psocodea,order,Psocodea,NA,NA
109601,133871,beetle,2,1,NA,NA,order,Coleoptera,NA,NA
109602,133871,leafhopper,3,1,NA,NA,suborder,Auchenorrhyncha,NA,NA
109603,133871,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109604,133872,beetle,3,1,NA,NA,order,Coleoptera,NA,NA
109605,133873,fly,2,2,NA,Lost,order,Diptera,NA,NA
109824,133979,other,2,6,NA,Psocodea,order,Psocodea,NA,NA
109825,133979,fly,4,1,NA,Lost,order,Diptera,NA,NA
109828,133982,fly,2,3,NA,Lost 1,order,Diptera,NA,NA
109829,133982,grasshopper,2,1,NA,NA,order,Orthoptera,NA,NA
109830,133982,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109836,133985,other,2,2,NA,Psocodea,order,Psocodea,NA,NA
109845,133991,beetle,2,1,NA,NA,order,Coleoptera,NA,NA
109846,133991,other,2,4,NA,Psocodea,order,Psocodea,NA,NA
109847,133992,other,2,16,NA,Psocodea,order,Psocodea,NA,NA
109848,133992,leafhopper,4,2,NA,NA,suborder,Auchenorrhyncha,NA,NA
109849,133992,beetle,3,1,NA,NA,order,Coleoptera,NA,NA
109850,133992,beetle,2,1,NA,Mordellidae,family,Mordellidae,NA,NA
109851,133995,other,2,14,NA,Psocodea,order,Psocodea,NA,NA
109852,133995,leafhopper,3,1,NA,NA,suborder,Auchenorrhyncha,NA,NA
109853,133996,spider,2,1,NA,NA,order,Araneae,NA,NA
109854,133996,truebugs,3,1,NA,Miridae,suborder,Heteroptera,NA,NA
109855,133996,truebugs,4,1,NA,Miridae,suborder,Heteroptera,NA,NA
109856,133996,other,2,6,NA,Psocodea,order,Psocodea,NA,NA
109865,134001,beetle,2,1,NA,NA,order,Coleoptera,NA,NA
109866,134001,spider,2,1,NA,NA,order,Araneae,NA,NA
109867,134001,other,2,1,NA,Lacewing larva,NA,NA,NA,NA
109868,134001,other,2,5,NA,Psocodea,order,Psocodea,NA,NA
109885,134007,other,2,10,NA,Psocodea,order,Psocodea,NA,NA
109886,134007,truebugs,5,1,NA,Miridae,suborder,Heteroptera,NA,NA
109887,134007,beetle,5,1,NA,Coccinellidae,order,Coleoptera,NA,NA
109888,134007,leafhopper,3,2,NA,NA,suborder,Auchenorrhyncha,NA,NA
109889,134007,leafhopper,4,1,NA,NA,suborder,Auchenorrhyncha,NA,NA
109890,134007,beetle,3,1,NA,NA,order,Coleoptera,NA,NA
109891,134007,bee,3,1,NA,NA,order,Hymenoptera,NA,NA
109892,134007,bee,2,2,NA,Lost 1,order,Hymenoptera,NA,NA
109894,134010,other,2,3,NA,Psocodea,order,Psocodea,NA,NA
109895,134010,bee,3,2,NA,Lost 1,order,Hymenoptera,NA,NA
109898,134012,truebugs,5,1,NA,Miridae,suborder,Heteroptera,NA,NA
109899,134012,truebugs,5,1,NA,NA,suborder,Heteroptera,NA,NA
109900,134012,other,2,4,NA,Psocodea,order,Psocodea,NA,NA
109901,134012,leafhopper,3,4,NA,NA,suborder,Auchenorrhyncha,NA,NA
109902,134012,grasshopper,2,1,NA,NA,order,Orthoptera,NA,NA
109903,134013,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
109905,134015,other,2,2,NA,Psocodea,order,Psocodea,NA,NA
109927,134032,beetle,2,1,NA,Mordellidae,family,Mordellidae,NA,NA
109928,134032,beetle,4,1,NA,Elateridae,family,Elateridae,NA,NA
109948,134044,beetle,3,1,NA,NA,order,Coleoptera,NA,NA
109957,134046,leafhopper,4,1,NA,NA,suborder,Auchenorrhyncha,NA,NA
109958,134046,fly,4,1,NA,Lost,order,Diptera,NA,NA
109959,134047,ant,8,1,NA,NA,family,Formicidae,NA,NA
109960,134047,beetle,6,1,NA,"Cantharidae, lost",order,Coleoptera,NA,NA
109965,134052,beetle,5,1,NA,NA,order,Coleoptera,NA,NA
109966,134052,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,NA
110697,134414,beetle,2,1,NA,Coccinellidae,order,Coleoptera,NA,NA
110698,134414,beetle,2,2,NA,Mordellidae,family,Mordellidae,NA,NA
110699,134414,beetle,3,1,NA,NA,order,Coleoptera,NA,NA
110700,134414,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
110708,134419,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
110709,134419,beetle,5,1,NA,NA,order,Coleoptera,NA,NA
110710,134419,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,NA
110711,134419,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
110712,134419,spider,2,1,NA,NA,order,Araneae,NA,NA
110714,134422,bee,3,1,NA,Lost,order,Hymenoptera,NA,NA
110715,134422,truebugs,7,1,NA,NA,suborder,Heteroptera,NA,NA
110716,134422,beetle,3,1,NA,Mordellidae,family,Mordellidae,NA,NA
110717,134422,beetle,2,1,NA,Mordellidae,family,Mordellidae,NA,NA
110718,134422,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
110719,134425,beetle,3,1,NA,NA,order,Coleoptera,NA,NA
110726,134430,ant,5,1,NA,NA,family,Formicidae,NA,NA
110730,134432,beetle,3,2,NA,Twice stabbed lady beetles,order,Coleoptera,NA,NA
110731,134432,ant,3,1,NA,Crematogaster,family,Formicidae,NA,NA
110732,134432,beetle,3,1,NA,"Mordellidae, lost",family,Mordellidae,NA,NA
110749,134435,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,NA
110750,134437,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
110756,134447,beetle,3,1,NA,Coccinellidae,order,Coleoptera,NA,NA
110757,134447,truebugs,3,1,NA,NA,suborder,Heteroptera,NA,NA
110758,134448,ant,5,1,NA,NA,family,Formicidae,NA,NA
110767,134455,beetle,6,1,NA,Elateridae,family,Elateridae,NA,NA
110768,134455,leafhopper,2,1,NA,NA,suborder,Auchenorrhyncha,NA,NA
110769,134456,truebugs,3,1,NA,NA,suborder,Heteroptera,NA,NA
110773,134459,beetle,7,1,NA,Coccinellidae,order,Coleoptera,NA,NA
110774,134459,beetle,5,1,NA,NA,order,Coleoptera,NA,NA
110775,134459,other,2,3,NA,Psocodea,order,Psocodea,NA,NA
110776,134459,bee,2,1,NA,NA,order,Hymenoptera,NA,NA
110783,134463,truebugs,3,2,NA,Corythucha,suborder,NA,NA,NA
110797,134472,beetle,7,1,NA,Coccinellidae,order,Coleoptera,NA,NA
110811,134477,beetle,7,1,NA,Coccinellidae,order,Coleoptera,NA,NA
110819,134482,leafhopper,11,1,NA,NA,suborder,Auchenorrhyncha,NA,NA
110820,134482,other,2,1,NA,Psocodea,order,Psocodea,NA,NA
110839,134491,beetle,3,2,NA,NA,order,Coleoptera,NA,NA
110840,134491,truebugs,2,1,NA,NA,suborder,Heteroptera,NA,NA
110841,134491,truebugs,3,1,NA,NA,suborder,Heteroptera,NA,NA
110842,134491,other,2,3,NA,Psocodea,order,Psocodea,NA,NA
110863,134500,beetle,5,1,NA,NA,order,Coleoptera,NA,NA
110864,134500,fly,2,1,NA,NA,order,Diptera,NA,NA
110865,134500,bee,2,1,NA,Lost,order,Hymenoptera,NA,NA
110979,134564,beetle,4,1,NA,Mordellidae,family,Mordellidae,NA,NA
110980,134564,spider,5,1,NA,NA,order,Araneae,NA,NA
110981,134564,other,3,2,NA,Collembola,NA,NA,NA,NA
110982,134565,spider,3,1,NA,NA,order,Araneae,NA,NA
110983,134565,other,3,2,NA,Collembola,NA,NA,NA,NA
110984,134566,spider,3,1,NA,Theridiidae with egg sac,order,Araneae,NA,NA
110985,134566,beetle,4,1,NA,Lost,order,Coleoptera,NA,NA
110986,134566,other,2,1,NA,Collembola,NA,NA,NA,NA
110987,134566,other,3,1,NA,Collembola,NA,NA,NA,NA
110988,134567,ant,3,1,NA,NA,family,Formicidae,NA,NA
110989,134567,other,3,1,NA,"Collembola, lost",NA,NA,NA,NA
110990,134567,spider,5,1,NA,"Orchard orb weaver, lost",order,Araneae,NA,NA
110991,134568,spider,5,1,NA,Araneidae,order,Araneae,NA,NA
110992,134568,beetle,2,1,NA,NA,order,Coleoptera,NA,NA
